PHI	log10.PHI	Std.Error	log10.Std.Error	0.025	0.975	log10.0.025	log10.0.975
0.598782241	-0.240915284	1.68E-05	1.30E-05	0.298638293	0.943246362	-0.524854515	-0.025374864
0.609158337	-0.219875872	8.53E-06	6.52E-06	0.440650925	0.763138504	-0.355905318	-0.117396633
0.608761549	-0.220402315	8.75E-06	6.68E-06	0.433296909	0.769284904	-0.363214412	-0.113912791
0.591565728	-0.23285754	8.50E-06	6.68E-06	0.415821461	0.747720548	-0.381093204	-0.126260692
0.587832987	-0.236372635	8.94E-06	7.28E-06	0.402889147	0.753039857	-0.394814457	-0.123182039
0.606645405	-0.221276298	8.12E-06	6.22E-06	0.440844951	0.755727433	-0.355714129	-0.12163482
0.60766387	-0.221142143	8.68E-06	6.68E-06	0.434431311	0.769098472	-0.362079316	-0.114018056
0.590982556	-0.233287141	8.42E-06	6.74E-06	0.418937207	0.742740023	-0.377851078	-0.129163174
0.585581064	-0.237870038	8.93E-06	7.09E-06	0.400356587	0.747457706	-0.397553022	-0.126413381
0.387135684	-0.425731152	9.06E-06	1.15E-05	0.205687283	0.558187917	-0.686792772	-0.25321957
0.378544956	-0.434630573	8.65E-06	1.10E-05	0.207091974	0.545038902	-0.683836781	-0.263572514
0.508855164	-0.300478697	8.12E-06	8.58E-06	0.325276786	0.6479693	-0.487746986	-0.188445573
0.478808314	-0.330911249	1.01E-05	1.04E-05	0.279585933	0.667239013	-0.553484683	-0.175718591
2.455625772	0.38714987	3.32E-05	4.83E-06	2.074330803	3.140704193	0.316878016	0.497026615
0.661288261	-0.184707716	9.72E-06	6.85E-06	0.46498952	0.845399424	-0.332556839	-0.072938053
0.638635993	-0.200501874	9.80E-06	7.39E-06	0.439068327	0.821267045	-0.357467979	-0.085515616
0.635631979	-0.202640191	1.00E-05	7.34E-06	0.437205123	0.831583871	-0.359314763	-0.080093943
1.145873189	0.057285924	1.06E-05	4.02E-06	0.951435442	1.357124345	-0.021620678	0.132619641
1.110181689	0.043867759	9.30E-06	3.65E-06	0.940406455	1.29690824	-0.0266844	0.112909249
1.407606483	0.143687934	2.20E-05	6.36E-06	1.041739689	1.823138328	0.017759196	0.260819615
1.370255589	0.130700782	2.33E-05	7.28E-06	0.958992721	1.8336584	-0.018184699	0.263318428
0.552914381	-0.275474697	1.56E-05	1.29E-05	0.282713331	0.896915281	-0.548653753	-0.047248577
0.438728333	-0.369245172	9.32E-06	1.06E-05	0.249000506	0.614675859	-0.60379981	-0.211353843
0.961415708	-0.019107552	9.34E-06	4.18E-06	0.790026135	1.143644217	-0.102358542	0.058290937
1.097718358	0.038596429	1.03E-05	4.06E-06	0.904896615	1.298188301	-0.043401036	0.113337691
1.095128179	0.037609328	1.01E-05	4.02E-06	0.909229914	1.301577087	-0.041326284	0.11446989
1.093597889	0.037012294	1.01E-05	4.01E-06	0.902242495	1.293691596	-0.044676722	0.111830757
1.112769961	0.044297509	1.10E-05	4.28E-06	0.905788621	1.332679918	-0.042973141	0.124725846
1.108379126	0.042487804	1.12E-05	4.37E-06	0.899808027	1.335050074	-0.045850141	0.125497555
1.113803506	0.038990434	2.09E-05	8.34E-06	0.720942696	1.52259839	-0.142099266	0.182585365
0.641993403	-0.207488865	1.63E-05	1.18E-05	0.343736115	0.977191393	-0.463774838	-0.01002041
0.817400396	-0.1023985	2.11E-05	1.16E-05	0.437369657	1.236600835	-0.359151352	0.092229535
0.675922096	-0.185270309	1.73E-05	1.18E-05	0.357387998	1.031607199	-0.446860037	0.013514349
0.686311245	-0.178845122	1.74E-05	1.20E-05	0.363386173	1.046594036	-0.439631654	0.019778244
1.421247482	0.15160118	1.10E-05	2.93E-06	1.290937364	1.651459336	0.110905171	0.217867885
1.426447988	0.153155118	1.12E-05	2.96E-06	1.293498372	1.656097246	0.111765886	0.219085834
1.409351945	0.147985369	1.05E-05	2.89E-06	1.278304779	1.625927207	0.106634411	0.211101084
1.444140673	0.15835008	1.23E-05	3.15E-06	1.301266553	1.674502639	0.114366267	0.223885834
0.459675044	-0.346447676	8.51E-06	9.39E-06	0.274847521	0.615554139	-0.560908248	-0.210733745
0.535104096	-0.280436099	9.67E-06	9.63E-06	0.341770766	0.710473657	-0.466265094	-0.14845202
0.829700947	-0.087414406	1.39E-05	7.55E-06	0.560491465	1.1008722	-0.25143103	0.041736897
0.994132221	-0.004621972	9.69E-06	4.25E-06	0.810606679	1.184395216	-0.091189824	0.073496644
0.639911711	-0.202066585	1.17E-05	8.85E-06	0.408255721	0.866139327	-0.389067775	-0.062412247
0.612493336	-0.220868289	1.06E-05	9.12E-06	0.399866721	0.812927582	-0.398085089	-0.089948142
0.657125294	-0.196136177	1.58E-05	1.14E-05	0.365452149	0.980675044	-0.437169556	-0.008474876
0.797288358	-0.106983885	1.53E-05	8.88E-06	0.500514919	1.104586385	-0.300582982	0.043199651
0.794125795	-0.11057549	1.63E-05	1.01E-05	0.485766362	1.114262487	-0.313572573	0.046987509
0.825999498	-0.094998538	1.84E-05	1.07E-05	0.471997879	1.188653044	-0.326059965	0.075055095
0.586127222	-0.245415702	1.40E-05	1.12E-05	0.322109224	0.86248152	-0.491996897	-0.064250206
0.59828794	-0.234444529	1.31E-05	1.03E-05	0.344662248	0.859781816	-0.462606577	-0.065611754
0.343700856	-0.477420151	8.03E-06	1.15E-05	0.181933875	0.496868736	-0.740086432	-0.303758329
0.347018182	-0.47298339	7.99E-06	1.14E-05	0.184243838	0.501855659	-0.734607032	-0.299421175
0.58051753	-0.242947191	9.11E-06	8.48E-06	0.393577948	0.744796878	-0.404969279	-0.127962161
0.578557312	-0.243879706	9.00E-06	7.82E-06	0.389799084	0.742329014	-0.409159194	-0.129403585
0.552518487	-0.265495688	9.33E-06	9.12E-06	0.356696812	0.720371148	-0.447700777	-0.142443689
0.517686725	-0.293665022	9.17E-06	8.58E-06	0.322538986	0.685658855	-0.491417785	-0.163891911
0.551282108	-0.274122447	1.42E-05	1.19E-05	0.287534635	0.84810476	-0.54131003	-0.071550521
0.510824382	-0.307737023	1.33E-05	1.23E-05	0.269867981	0.780154072	-0.568848654	-0.107819631
0.544454277	-0.280290693	1.43E-05	1.23E-05	0.282339112	0.842137391	-0.549228963	-0.07461705
0.751476884	-0.133347452	1.52E-05	9.15E-06	0.460310447	1.054354383	-0.336949182	0.022986607
0.619142711	-0.216757283	1.17E-05	8.94E-06	0.387096249	0.846543106	-0.412181059	-0.072350944
1.00516963	-0.041455701	4.75E-05	1.96E-05	0.369294107	2.175160374	-0.432627624	0.337491269
2.326639414	0.36304605	3.33E-05	5.46E-06	1.866601071	2.997202289	0.27105151	0.476715963
0.971135855	-0.019410454	1.69E-05	7.70E-06	0.659873433	1.299319047	-0.180539357	0.113715804
0.534350574	-0.279302239	8.81E-06	8.43E-06	0.348789936	0.692521173	-0.457436073	-0.159566947
0.537612438	-0.27617532	8.73E-06	8.00E-06	0.351294313	0.69257168	-0.454328913	-0.159535274
0.606299579	-0.219819412	6.07E-06	4.88E-06	0.473101927	0.709715125	-0.325045298	-0.148915939
0.923303545	-0.040962942	1.53E-05	7.54E-06	0.624547349	1.22379114	-0.204434653	0.087707305
1.277370095	0.098085873	2.41E-05	8.67E-06	0.820821856	1.764689743	-0.0857512	0.24666836
1.372026801	0.124848343	3.25E-05	1.06E-05	0.789578473	2.038452156	-0.102604706	0.309300517
1.908867359	0.278833896	1.94E-05	3.99E-06	1.636587554	2.331857713	0.213939243	0.367702032
0.59173876	-0.236002415	1.06E-05	8.89E-06	0.376379133	0.788796926	-0.424374469	-0.103034797
0.576028168	-0.252123863	1.30E-05	1.11E-05	0.324824333	0.830282183	-0.488351524	-0.080774286
1.075012445	0.028981302	1.14E-05	4.61E-06	0.862694613	1.307182483	-0.064142914	0.116336218
0.846349001	-0.100936733	3.13E-05	1.60E-05	0.362549304	1.527065744	-0.440632925	0.183857735
0.666223288	-0.182231218	1.03E-05	7.44E-06	0.460196243	0.858589521	-0.337057085	-0.066214417
0.350327551	-0.469559133	8.38E-06	1.17E-05	0.185135068	0.513216673	-0.732511318	-0.28969925
0.723020971	-0.144750759	9.36E-06	5.96E-06	0.535628569	0.899334402	-0.271136268	-0.046078803
0.746222734	-0.130917743	9.53E-06	5.88E-06	0.554818213	0.925335028	-0.255849291	-0.033700998
0.754552841	-0.125921831	9.51E-06	5.69E-06	0.567561493	0.940537729	-0.245987079	-0.026623785
0.615523636	-0.224508062	1.48E-05	1.14E-05	0.341544768	0.913573326	-0.466552428	-0.039256591
0.674714983	-0.187811911	1.87E-05	1.25E-05	0.348621563	1.047087542	-0.457645755	0.019982948
1.400543451	0.14441599	1.32E-05	4.03E-06	1.172973172	1.680512391	0.069288079	0.225441704
0.74181205	-0.134501904	1.07E-05	6.61E-06	0.52697928	0.946353739	-0.278206468	-0.023946498
0.820591509	-0.089678682	1.06E-05	5.84E-06	0.607773733	1.024847133	-0.216258113	0.010659088
0.806355596	-0.097523928	1.08E-05	6.03E-06	0.591687966	1.012369858	-0.227907283	0.00533918
0.658923984	-0.187309772	1.07E-05	7.50E-06	0.44432466	0.864008352	-0.352299583	-0.06348206
0.989648342	-0.051593713	4.82E-05	2.06E-05	0.356876806	2.184478394	-0.447481738	0.339347432
1.10482645	0.041395213	1.04E-05	4.06E-06	0.913147998	1.312787645	-0.039458868	0.11819448
0.944877565	-0.027573841	1.10E-05	5.09E-06	0.734978375	1.164705205	-0.133725439	0.066216016
0.826465547	-0.095196873	1.83E-05	1.11E-05	0.476706009	1.188010981	-0.321749381	0.074820455
2.592856169	0.410190821	3.70E-05	5.36E-06	2.103878345	3.366121546	0.323020622	0.527129786
1.001067042	-0.046406161	4.82E-05	2.08E-05	0.363466569	2.199197455	-0.439535532	0.3422639
2.544555187	0.401988566	3.63E-05	5.40E-06	2.061863132	3.324192482	0.314259814	0.521686103
1.880773783	0.271868199	2.19E-05	4.48E-06	1.578228661	2.33015122	0.198169926	0.367384102
1.851133823	0.264010817	2.42E-05	5.38E-06	1.449764541	2.335998573	0.161297472	0.368472555
0.492552012	-0.315059066	8.52E-06	8.51E-06	0.312844902	0.647970096	-0.504670949	-0.188445037
0.797942162	-0.100870661	8.79E-06	5.10E-06	0.625583806	0.963587959	-0.203714506	-0.016108636
0.600444138	-0.228965506	1.01E-05	8.65E-06	0.39428131	0.784635699	-0.404193812	-0.105331937
0.466288418	-0.342486262	9.91E-06	1.03E-05	0.265865014	0.658314184	-0.575338819	-0.181566788
0.571424723	-0.24782376	7.77E-06	6.85E-06	0.403796704	0.706508041	-0.393837231	-0.150882892
0.567772925	-0.251291037	8.00E-06	7.52E-06	0.400272516	0.706198203	-0.397644256	-0.151073394
1.269470096	0.099021338	1.86E-05	6.33E-06	0.931006358	1.650291356	-0.031047364	0.217560617
0.826630354	-0.085806295	9.91E-06	5.22E-06	0.639560631	1.017771203	-0.194118281	0.007650157
0.831969321	-0.083751254	1.11E-05	5.81E-06	0.623269009	1.041869122	-0.20532448	0.017813166
0.885535717	-0.068400189	2.35E-05	1.19E-05	0.473689744	1.363882309	-0.324506031	0.134776855
0.889290214	-0.053735454	1.02E-05	4.91E-06	0.700361868	1.08536948	-0.154677523	0.035577605
0.782542408	-0.111149207	1.13E-05	6.47E-06	0.569344921	0.995620158	-0.244624553	-0.001906322
1.053761601	0.017794697	1.60E-05	6.57E-06	0.757314314	1.36935428	-0.120723834	0.136515823
1.117192149	0.038251512	2.36E-05	9.40E-06	0.686110747	1.591240641	-0.163605798	0.201735846
0.598381579	-0.228491753	8.71E-06	7.34E-06	0.419164952	0.754898248	-0.377615082	-0.122111586
0.585211515	-0.23813808	8.64E-06	7.24E-06	0.402960403	0.742750818	-0.394737635	-0.129156862
0.529133499	-0.28545475	1.01E-05	9.31E-06	0.322799917	0.721959875	-0.491066617	-0.141486939
0.703732014	-0.154361829	6.17E-06	3.99E-06	0.578273753	0.814906719	-0.237866521	-0.088892101
0.706200659	-0.152992964	6.39E-06	4.18E-06	0.574367944	0.819374474	-0.240809808	-0.08651757
0.724471509	-0.1421846	7.11E-06	4.45E-06	0.582766689	0.859190044	-0.234505281	-0.065910767
0.835496306	-0.082948044	1.24E-05	6.59E-06	0.598573709	1.080209778	-0.222882372	0.033508103
0.823193669	-0.085935056	6.65E-06	3.55E-06	0.69326976	0.948196161	-0.159097751	-0.023101819
2.243083954	0.343583882	4.30E-05	7.84E-06	1.547240817	3.11786208	0.189557914	0.493856821
1.11028707	0.043929197	9.10E-06	3.67E-06	0.94247288	1.290051561	-0.025731141	0.110607066
2.406367779	0.377740681	3.42E-05	5.41E-06	1.935247538	3.12965336	0.286736523	0.495496192
2.334593058	0.364605665	3.30E-05	5.40E-06	1.877232031	3.004332693	0.273517956	0.477748019
1.206037402	0.079453148	1.01E-05	4.56E-06	1.030955171	1.406284559	0.013239781	0.148073208
2.446529388	0.384924948	3.49E-05	5.40E-06	1.982732296	3.189278378	0.297264081	0.503692386
0.728577852	-0.148677021	1.54E-05	1.05E-05	0.432175303	1.02948206	-0.36434018	0.012618783
2.138326168	0.323479921	3.84E-05	7.52E-06	1.49370764	2.950653543	0.174265602	0.469918219
0.862637401	-0.067041233	9.49E-06	5.16E-06	0.677305646	1.042514341	-0.169215304	0.018082035
1.124913335	0.045327876	1.79E-05	7.24E-06	0.78575439	1.479021257	-0.104713223	0.169974414
1.530987144	0.182961807	1.48E-05	4.19E-06	1.276780147	1.839670707	0.106116121	0.264740093
1.8840307	0.270889431	2.82E-05	5.89E-06	1.455306375	2.423320109	0.162954429	0.384410736
1.569999218	0.193015277	1.88E-05	4.94E-06	1.260282379	1.944464528	0.100467863	0.288800024
0.767102659	-0.119316883	1.04E-05	6.10E-06	0.560182301	0.970734973	-0.251670619	-0.01289933
0.735233724	-0.136510238	8.38E-06	5.12E-06	0.562927858	0.892622644	-0.249547266	-0.049332104
0.76618892	-0.118689783	8.96E-06	5.17E-06	0.590579862	0.934959911	-0.228721367	-0.02920701
0.767851174	-0.117522009	8.51E-06	5.02E-06	0.600486942	0.931529255	-0.221496432	-0.030803502
0.538447201	-0.277635753	1.01E-05	9.18E-06	0.329276079	0.728211088	-0.482439939	-0.137742714
0.692404211	-0.170483232	1.47E-05	1.01E-05	0.402652292	0.982300352	-0.39506988	-0.007755706
0.70231688	-0.17081207	1.89E-05	1.28E-05	0.358089346	1.100468737	-0.446008602	0.041577702
1.412944317	0.142801166	2.65E-05	7.98E-06	0.9544879	1.944957467	-0.020229583	0.288910099
1.473119617	0.162234008	2.51E-05	7.19E-06	1.043505878	1.968266704	0.018494889	0.294083946
0.504562378	-0.306277841	9.48E-06	9.56E-06	0.303721452	0.675553832	-0.51752475	-0.170340043
0.502346754	-0.309237868	1.02E-05	9.91E-06	0.291090631	0.695272527	-0.535971775	-0.157844931
0.840977371	-0.077278212	8.13E-06	4.26E-06	0.682610755	0.999228589	-0.165826876	-0.000335154
0.647961676	-0.192896262	8.83E-06	6.43E-06	0.462057282	0.810859524	-0.335304182	-0.091054379
0.641928732	-0.197170183	8.94E-06	6.57E-06	0.456417104	0.808155979	-0.340638226	-0.09250481
1.355090976	0.129167944	1.55E-05	4.94E-06	1.073366642	1.675909074	0.030748092	0.224250412
1.233213663	0.088563584	1.33E-05	4.63E-06	0.993408015	1.505437081	-0.002872347	0.177662607
2.508398771	0.395762771	3.60E-05	5.40E-06	2.02361664	3.232891021	0.306128242	0.509591065
0.815734744	-0.099233583	1.75E-05	9.95E-06	0.478863962	1.166017558	-0.319787846	0.066705079
0.816855431	-0.091271527	9.83E-06	5.61E-06	0.627814686	1.000108655	-0.202168587	4.72E-05
0.779187977	-0.11308746	9.98E-06	7.49E-06	0.584288636	0.961716973	-0.233372569	-0.016952721
0.826724708	-0.085788511	9.82E-06	5.28E-06	0.634405493	1.018529303	-0.197633075	0.007973528
0.730527937	-0.139763534	8.79E-06	5.59E-06	0.553621008	0.895825794	-0.256787438	-0.047776437
0.868567169	-0.064527132	1.10E-05	5.36E-06	0.664842724	1.073855326	-0.17728108	0.030945775
0.836860478	-0.080648728	1.05E-05	5.37E-06	0.646552696	1.025621798	-0.189396073	0.010987242
0.839524925	-0.079159692	1.04E-05	5.25E-06	0.649496153	1.031000105	-0.18742342	0.013258706
0.956351578	-0.02134092	9.49E-06	4.06E-06	0.793601181	1.12252786	-0.100397701	0.050197128
0.945228517	-0.026360584	9.19E-06	4.01E-06	0.784101266	1.112135638	-0.105627849	0.046157753
0.826304317	-0.086171262	1.05E-05	5.35E-06	0.636593312	1.014981827	-0.196137931	0.006458266
0.936381042	-0.030382203	8.96E-06	3.94E-06	0.782066472	1.096812342	-0.106756335	0.040132329
0.837618947	-0.080928639	1.18E-05	5.83E-06	0.630084305	1.044573644	-0.200601342	0.018939063
0.898067653	-0.054812439	1.74E-05	8.48E-06	0.581978397	1.229619865	-0.235093337	0.089770871
0.811801136	-0.098156042	1.50E-05	8.25E-06	0.529031233	1.100558497	-0.27651869	0.041613131
0.857696176	-0.070871547	1.23E-05	6.02E-06	0.63656097	1.081390822	-0.196159995	0.033982672
0.742697775	-0.139545426	1.59E-05	9.71E-06	0.439524022	1.045875335	-0.357017391	0.019479921
0.770072162	-0.120283157	1.35E-05	7.79E-06	0.517497233	1.029899153	-0.286091975	0.0127947
0.742392778	-0.137303144	1.39E-05	8.49E-06	0.480588147	1.002020089	-0.318226944	0.000876424
0.793314576	-0.106506765	1.35E-05	7.19E-06	0.55421691	1.036728948	-0.256320234	0.015665225
0.898648262	-0.055323675	1.85E-05	8.87E-06	0.567113359	1.243990648	-0.24633018	0.094817111
0.844776928	-0.084342547	1.91E-05	9.96E-06	0.498958686	1.218390314	-0.301935416	0.085786436
1.071010351	0.026765406	1.28E-05	5.12E-06	0.834840214	1.32394623	-0.078396643	0.121870344
1.034749746	0.011692172	1.27E-05	5.20E-06	0.807532751	1.279208544	-0.092839874	0.106941351
0.626492858	-0.210981563	1.12E-05	8.75E-06	0.403953557	0.840276629	-0.393668563	-0.075577728
0.629398227	-0.208344653	1.10E-05	8.22E-06	0.415535552	0.840171118	-0.381391819	-0.075632252
0.796081841	-0.103285022	1.07E-05	6.23E-06	0.585092737	1.002828145	-0.232775293	0.001226514
0.874873221	-0.072713472	2.19E-05	1.18E-05	0.485376443	1.331508788	-0.313921334	0.124344036
0.74621141	-0.128249541	5.22E-06	3.15E-06	0.641568813	0.840646108	-0.192756756	-0.075386794
0.739227414	-0.132298544	5.12E-06	3.09E-06	0.634754935	0.833383063	-0.197393915	-0.079155335
0.318886429	-0.510206044	7.78E-06	1.14E-05	0.167478768	0.464609316	-0.776040243	-0.332912088
0.837646067	-0.079539694	9.02E-06	4.81E-06	0.660509188	1.014805163	-0.180121142	0.006382667
0.711384296	-0.153490186	1.07E-05	7.29E-06	0.493000531	0.912391459	-0.307152615	-0.03981879
0.724064112	-0.145158559	1.05E-05	6.73E-06	0.516997248	0.920552398	-0.286511784	-0.035951486
0.96147579	-0.02301017	1.56E-05	7.31E-06	0.66764949	1.269671259	-0.175451479	0.103691289
0.76091677	-0.124040708	1.16E-05	6.99E-06	0.528904015	0.982814614	-0.276623136	-0.007528396
0.7874735	-0.109078847	1.18E-05	7.00E-06	0.553443602	1.014315389	-0.256926735	0.006173008
0.400961876	-0.412037492	1.01E-05	1.20E-05	0.212959726	0.607896151	-0.671702527	-0.216170624
0.493238091	-0.32288143	1.27E-05	1.23E-05	0.258918599	0.752901815	-0.586836751	-0.123261656
0.855834007	-0.070264041	9.52E-06	4.81E-06	0.681393134	1.036471257	-0.166602247	0.015557263
1.251203299	0.095517024	1.17E-05	3.93E-06	1.048742179	1.488483526	0.020668734	0.172743971
0.413256049	-0.393487066	7.89E-06	9.91E-06	0.238498013	0.55603822	-0.622515315	-0.254895356
1.282415867	0.10704191	9.06E-06	2.87E-06	1.15067147	1.46156793	0.060951341	0.164819002
1.283645034	0.107459716	9.12E-06	2.86E-06	1.15101645	1.466253341	0.06108153	0.166209015
1.239513516	0.092233121	8.90E-06	2.91E-06	1.103870272	1.417195507	0.042918035	0.15142975
1.401853085	0.144689813	1.40E-05	4.12E-06	1.172801483	1.686321482	0.069224506	0.226940357
1.331183195	0.122464329	1.24E-05	3.87E-06	1.123055539	1.573426175	0.050401227	0.196846371
1.432014585	0.153434023	1.63E-05	4.58E-06	1.173674157	1.748157013	0.069547542	0.242580363
0.523444772	-0.288032681	8.75E-06	8.11E-06	0.33783912	0.682773746	-0.471290071	-0.165723187
0.488182276	-0.319822669	8.92E-06	9.02E-06	0.30243605	0.654525328	-0.519366588	-0.184073543
0.629468143	-0.208417386	1.09E-05	8.40E-06	0.41092793	0.840336534	-0.38623434	-0.075546755
1.434851408	0.155287251	1.25E-05	3.57E-06	1.236579451	1.700329194	0.092222025	0.230533012
0.67107451	-0.185512498	1.53E-05	1.07E-05	0.386247894	0.978333777	-0.413134086	-0.009512953
0.416635245	-0.389536291	7.47E-06	1.00E-05	0.239831001	0.541150266	-0.620094681	-0.266682123
0.420320064	-0.384666353	7.27E-06	9.20E-06	0.251241161	0.543791718	-0.599909208	-0.264567412
0.757870376	-0.125992551	1.15E-05	7.26E-06	0.533261694	0.973667078	-0.27305963	-0.011589517
0.579562068	-0.243852198	9.60E-06	8.23E-06	0.384887532	0.75651854	-0.414666164	-0.121180425
0.576931655	-0.245340452	9.40E-06	7.79E-06	0.381291049	0.750500877	-0.418743401	-0.124648799
0.622972608	-0.216961816	1.37E-05	1.03E-05	0.363724211	0.891923074	-0.43922779	-0.049672601
0.894390047	-0.064573623	2.36E-05	1.22E-05	0.471161176	1.388790725	-0.326830509	0.142636807
1.595750928	0.198551223	2.35E-05	6.13E-06	1.198278367	2.07010078	0.078557674	0.315991489
0.954506159	-0.022689912	9.93E-06	4.73E-06	0.768770866	1.147164591	-0.11420311	0.05962573
0.962228119	-0.01911789	9.95E-06	4.62E-06	0.771944124	1.154958618	-0.112414135	0.062566423
1.272262454	0.102483071	1.27E-05	4.24E-06	1.049097605	1.525930219	0.020815895	0.183534673
1.576259851	0.193174899	2.33E-05	6.17E-06	1.184438724	2.044978382	0.073512598	0.310688721
1.373130441	0.110636391	4.83E-05	1.57E-05	0.596364227	2.454540229	-0.224488435	0.389970149
1.003620744	-0.043073408	4.81E-05	1.99E-05	0.369519906	2.170524593	-0.432362163	0.33656471
0.872373462	-0.063774668	1.22E-05	6.36E-06	0.624728572	1.108862862	-0.204308631	0.044877838
1.595154047	0.198299006	2.39E-05	6.18E-06	1.200592851	2.074269571	0.079395751	0.316865196
0.991737604	-0.013337891	2.04E-05	9.39E-06	0.600935031	1.402728883	-0.221172483	0.14697373
1.009765863	-0.039534505	4.78E-05	1.96E-05	0.378569257	2.165449282	-0.421854723	0.335548015
0.746110559	-0.133533582	1.21E-05	7.74E-06	0.511034823	0.976150048	-0.291549505	-0.01048342
0.956104696	-0.023341618	1.28E-05	5.78E-06	0.720184182	1.209708364	-0.142556422	0.08268068
1.327366948	0.121201344	1.23E-05	3.91E-06	1.119596321	1.580355803	0.049061463	0.198754876
0.543863535	-0.273330152	1.01E-05	9.29E-06	0.334550103	0.732407522	-0.475538849	-0.135247206
0.553529799	-0.266899914	1.13E-05	9.69E-06	0.32906879	0.774153119	-0.482713306	-0.111173135
0.665120065	-0.190797567	1.61E-05	1.12E-05	0.368475935	0.992196448	-0.433590882	-0.003402335
0.330952704	-0.495096296	8.04E-06	1.21E-05	0.174338009	0.487705938	-0.758607931	-0.311841957
0.977616727	-0.012406697	1.06E-05	4.75E-06	0.770728424	1.188768933	-0.113098624	0.075097444
0.585073829	-0.239440799	9.59E-06	7.97E-06	0.385380862	0.763584679	-0.414109858	-0.117142797
0.365123451	-0.451456636	8.71E-06	1.15E-05	0.198995035	0.540257291	-0.701157776	-0.267399364
0.472132415	-0.335179776	8.89E-06	9.62E-06	0.286737795	0.637335928	-0.542515229	-0.1956316
1.140266061	0.054695003	1.15E-05	4.56E-06	0.925797591	1.36998096	-0.033483957	0.136714531
1.483217597	0.1635371	2.82E-05	8.18E-06	0.983795484	2.053065477	-0.007095176	0.3124028
0.947450757	-0.025517223	9.02E-06	4.33E-06	0.776048667	1.121612489	-0.110111044	0.049842801
1.754158378	0.23880972	2.76E-05	6.76E-06	1.27463191	2.341429599	0.105384783	0.369481103
1.029840946	0.010452353	1.06E-05	4.51E-06	0.82545444	1.235171528	-0.083306894	0.091727272
1.153753161	0.04263182	3.48E-05	1.32E-05	0.572800858	1.880747348	-0.24199635	0.274330378
0.501998246	-0.310989946	1.11E-05	1.04E-05	0.284450221	0.723229385	-0.54599373	-0.140724253
2.020445108	0.302532732	2.62E-05	4.81E-06	1.688284418	2.52695632	0.227445611	0.402597693
0.923737109	-0.036337126	8.48E-06	4.09E-06	0.757328348	1.085703939	-0.120715791	0.035711414
0.668426573	-0.185092881	1.38E-05	9.70E-06	0.3913605	0.938578086	-0.407423789	-0.02752959
0.852105379	-0.094862983	2.87E-05	1.52E-05	0.379578425	1.462290551	-0.420698481	0.165033674
1.066983581	0.025791727	1.11E-05	4.55E-06	0.859623874	1.290237885	-0.065691544	0.110669788
0.995074213	-0.045486849	4.73E-05	1.94E-05	0.371187682	2.1495655	-0.430406451	0.332350567
1.089271426	0.033499226	1.38E-05	5.71E-06	0.832798501	1.36098988	-0.079460077	0.133854896
2.421059847	0.380226791	3.57E-05	5.49E-06	1.950841536	3.157805516	0.290221994	0.49938537
0.865484655	-0.064092636	6.89E-06	3.42E-06	0.736343994	0.996907039	-0.132919251	-0.00134534
0.532036722	-0.285341293	1.14E-05	1.04E-05	0.306475696	0.752963453	-0.513604515	-0.123226103
2.142662764	0.328481734	2.45E-05	4.50E-06	1.800724421	2.704219979	0.255447254	0.43204196
1.0016222	-0.04359309	4.72E-05	1.98E-05	0.366286735	2.189148084	-0.436178836	0.340275118
2.125484228	0.325435281	2.23E-05	4.04E-06	1.845655053	2.659889426	0.266150536	0.424863515
1.485809088	0.170119733	1.36E-05	4.06E-06	1.256291071	1.763007201	0.099090273	0.246254068
1.547619581	0.187780559	1.44E-05	4.07E-06	1.307284646	1.860193116	0.11637016	0.26955803
1.554377794	0.189799994	1.42E-05	3.89E-06	1.318693446	1.858089663	0.120143848	0.269066667
0.30822888	-0.526083708	7.55E-06	1.24E-05	0.162813149	0.448402437	-0.788310563	-0.348332036
0.533785701	-0.278968334	8.00E-06	8.19E-06	0.357192818	0.670056415	-0.447097294	-0.173888632
1.508267522	0.176395163	1.34E-05	4.76E-06	1.298811938	1.787372524	0.113546272	0.252215077
1.327066302	0.119716518	1.62E-05	5.25E-06	1.030897549	1.655206501	0.013215497	0.218852183
0.694955409	-0.161648765	8.60E-06	5.76E-06	0.523229108	0.856934325	-0.281308104	-0.067052461
1.538826227	0.184864447	1.64E-05	4.44E-06	1.265032587	1.884230744	0.102101713	0.275134084
0.627505004	-0.218004078	1.64E-05	1.20E-05	0.330534026	0.967543946	-0.480783836	-0.014329301
0.658155382	-0.190136567	1.24E-05	8.89E-06	0.414405997	0.899008646	-0.382573971	-0.046236134
0.466170102	-0.344954461	1.14E-05	1.12E-05	0.254785368	0.689299667	-0.593825525	-0.161591932
0.97726506	-0.014385302	1.37E-05	6.24E-06	0.7130341	1.249777362	-0.146889701	0.096832654
2.350248337	0.367292523	3.47E-05	5.53E-06	1.8809447	3.027831074	0.274376027	0.481131525
1.001359463	-0.045144085	4.74E-05	2.05E-05	0.359573871	2.147337337	-0.444211875	0.331900274
1.008315086	-0.011680958	2.58E-05	1.21E-05	0.547873287	1.525629126	-0.261319886	0.183448963
1.214081764	0.081303887	1.44E-05	5.04E-06	0.958910442	1.493865852	-0.018221953	0.174311599
0.759599924	-0.128125921	1.45E-05	9.07E-06	0.482702804	1.045870754	-0.316320184	0.019478019
