"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00014456",0.275897225002272,-1.85779714887249,0.573901739049079,-3.23713455190212,0.00120736470132634,0.00143368250957002
"WBGene00014457",0.909461423927504,-0.13691564963158,0.606047548628464,-0.225915689192096,0.82126699504678,0.828442179030425
"WBGene00014458",0.21427255615453,-2.22248101218592,0.710872450553477,-3.12641319895787,0.00176952733152247,0.00207743983750707
"WBGene00014459",0.287655321643994,-1.79758693445703,0.584172200150355,-3.07715248002964,0.00208988366723604,0.00244344469270182
"WBGene00014460",1.19135145217496,0.252599075262209,0.488957713858901,0.516607199564708,0.605430388872195,0.617882199467069
"WBGene00014461",0.194911087994511,-2.35911193071699,0.784259102821263,-3.00807720590098,0.00262906337741393,0.00305764890040933
"WBGene00014462",0.338108164936236,-1.56444323875431,0.600413315029619,-2.605610501288,0.0091710685783866,0.0103700960583722
"WBGene00014463",0.234639492424087,-2.09148223953753,0.561947769671321,-3.72184454217306,0.000197772775024019,0.000250768302479019
"WBGene00014464",0.0179187028946739,-5.80238998291219,1.53059554625646,-3.79093614711195,0.000150080537788469,0.000193324985107554
"WBGene00014465",0.498036625471033,-1.00567625331191,0.662557734706885,-1.51786961442208,0.129047271336278,0.137667556593846
"WBGene00014466",1.84505650808044,0.883665002019549,0.63085365512788,1.40074483968936,0.161290388823169,0.171148100373366
"WBGene00014467",0.0958756993547899,-3.38269099353978,0.944421101108025,-3.58176134519983,0.000341285494797389,0.00042306246604593
"WBGene00014468",0.151128438093334,-2.72615293447809,0.890677274153841,-3.06076399790034,0.00220773036128306,0.00257809190361045
"WBGene00014470",0.808857134117657,-0.306043188401879,0.578275841764598,-0.529233916236227,0.5966431916084,0.609266713100959
"WBGene00014471",0.0647719004928848,-3.94848811449915,1.16963102316365,-3.37584078765213,0.00073590491314581,0.000887491438585641
"WBGene00014472",54740.5730623844,15.7403229174663,0.217192509338988,72.4717577294494,0,0
"WBGene00014473",0.134808895115713,-2.89101240166181,0.909337803082166,-3.17925021027701,0.00147656572564883,0.00174264195209043
"WBGene00014477",0.0642490578866279,-3.96018089021148,0.951395503328864,-4.16249695983961,3.14786334225117e-05,4.35573959126184e-05
"WBGene00014482",0.0882138323480392,-3.50285129481674,0.709265558904629,-4.93870208533241,7.86442514760222e-07,1.27449616310784e-06
"WBGene00014484",0.606279707219812,-0.721944560067379,0.426690744364387,-1.69196208167771,0.0906532036547041,0.0974821769702315
"WBGene00014486",0.100749124048747,-3.31116079941971,0.789396266327319,-4.19454834113283,2.73415839222769e-05,3.80747636660585e-05
"WBGene00014491",0.0641875034716141,-3.96156374031499,1.01407096177096,-3.90659420263504,9.36061599664174e-05,0.00012295804128252
"WBGene00014492",3.26153966953399,1.70555317587425,0.210013715655456,8.12115137600031,4.61781625307733e-16,8.84968598646931e-16
"WBGene00014500",0.810715463036702,-0.302732434568264,0.400005761253916,-0.756820185837512,0.449157597627552,0.462899369262901
"WBGene00014501",0.0538178958361075,-4.21577020396466,0.807398775907883,-5.22142258541849,1.775538519616e-07,2.98988461804025e-07
"WBGene00014505",4087.75953491691,11.9970946159703,0.133396003468749,89.935937389465,0,0
"WBGene00014506",3.16169398545042,1.66069773865209,0.318702796487146,5.21080378633915,1.88024227349993e-07,3.16212446788873e-07
"WBGene00014507",0.170792345049626,-2.54968478038816,0.703255265176658,-3.6255466636964,0.000288350819747481,0.000359654274735616
"WBGene00014512",0.0842092182656235,-3.56987801802516,0.709787767464041,-5.02950062210816,4.91758906052847e-07,8.07773087435994e-07
"WBGene00014513",0.556874196929671,-0.84457664876713,0.396294046288768,-2.13118682119113,0.0330737542897777,0.0363536489191135
"WBGene00014517",0.326457712197805,-1.61503197096778,0.358787717796431,-4.50135801996464,6.7520661626599e-06,1.00640343885098e-05
"WBGene00014518",1.03326040757323,0.0472038954121024,0.391251265546636,0.120648543707971,0.90396941732729,0.90819422289362
"WBGene00014519",0.33793603008774,-1.56517791882252,0.522614351460822,-2.99490037816126,0.00274534490286376,0.0031898209480504
"WBGene00014520",0.0542052943969998,-4.20542241887342,0.982326048511197,-4.28108612740863,1.85983354695166e-05,2.64355581810708e-05
"WBGene00014522",0.238889228250122,-2.06558629216256,0.975080843551329,-2.11837439513171,0.0341433725907396,0.0375028472301471
"WBGene00014523",0.651849753177144,-0.61738862326107,0.546823758061618,-1.12904498782129,0.258878856168111,0.271204444542899
"WBGene00014533",0.0632019748177741,-3.98388655201637,0.861471499582597,-4.62451346788217,3.75478689710195e-06,5.74945695031662e-06
"WBGene00014534",0.543610967257791,-0.879353532364068,0.397823383644991,-2.21041187751996,0.0270765902261196,0.0298854068922597
"WBGene00014535",0.109649079437128,-3.18903439502419,0.687623136916657,-4.63776482176562,3.52197201438123e-06,5.40639084703122e-06
"WBGene00014536",0.11322658790347,-3.14271532282636,0.812026480468038,-3.8702128544071,0.000108740369076036,0.000141896627777935
"WBGene00014538",0.0482036641963985,-4.3747133728413,0.902762863357646,-4.84591640884565,1.26028575173938e-06,2.00985099019397e-06
"WBGene00014542",3.94395243635806,1.9796421530738,0.231021815262686,8.5690702015428,1.04323926455012e-17,2.02002032409926e-17
"WBGene00014543",2.55301693258498,1.35220310628219,0.445739582266778,3.03361684732071,0.0024164111330013,0.00281584285915896
"WBGene00014549",0.111383846464023,-3.16638807510037,0.678509737687503,-4.66668037203424,3.06104937799779e-06,4.7237077749163e-06
"WBGene00014551",0.0413399628489081,-4.59631909752128,1.10457358932373,-4.16117055662663,3.16620502326373e-05,4.38019175812449e-05
"WBGene00014562",40.4049237704736,5.33645920633989,0.266584863335131,20.0178627532625,3.84880283376132e-89,9.51859162830389e-89
"WBGene00014569",58.3572580519758,5.86684019391171,0.159142079916648,36.8654236326717,1.65573152663852e-297,5.74564864410723e-297
"WBGene00014576",24.9898962628391,4.64327300746051,0.153904367894509,30.1698585360693,5.88911778667779e-200,1.7875236756126e-199
"WBGene00014579",0.0135529197697563,-6.20525249807946,1.73291030459122,-3.58082728323508,0.000342508018552993,0.00042451350401013
"WBGene00014580",0.0448927963974574,-4.47737222443928,1.08396169348778,-4.13056314751563,3.61875672784082e-05,4.97236652994949e-05
"WBGene00014582",0.18353073757374,-2.44590639022994,0.59530727888893,-4.10864519378116,3.97986961472793e-05,5.44770808350027e-05
"WBGene00014583",0.289568911938612,-1.78802137160811,0.369032274933654,-4.84516258619809,1.26508037469522e-06,2.01700503772647e-06
"WBGene00014591",0.141730552717908,-2.81877730273365,0.777305362373438,-3.62634485644965,0.000287461396661076,0.000358627052647881
"WBGene00014594",0.142075449215336,-2.81527081796574,0.672817488869896,-4.18430089071323,2.86045032561291e-05,3.97673549714513e-05
"WBGene00014596",0.099891060053156,-3.32350062280918,0.947456903546054,-3.50781192302287,0.00045180834420022,0.000554389486903083
"WBGene00014597",0.388314774230043,-1.36470149631228,0.307649992663955,-4.4358899036378,9.16927045124467e-06,1.3483614401189e-05
"WBGene00014599",0.458365601357637,-1.12542931565479,0.320137164276058,-3.5154597505097,0.000438993297094967,0.000539252104608198
"WBGene00014602",0.10697778364514,-3.22461687539042,0.742897358859433,-4.34059542268552,1.42097143731292e-05,2.04664734700695e-05
"WBGene00014605",0.11270059684206,-3.14943293910394,0.929300970927911,-3.38903437920571,0.000701392161378904,0.00084715147573488
"WBGene00014613",61.9309626728452,5.95258896678723,0.0691583882370998,86.0718290076341,0,0
"WBGene00014614",0.170131420000483,-2.55527849125889,0.669152888669516,-3.81867662013621,0.000134169506807371,0.000173561448787793
"WBGene00014615",12.9025037365982,3.68957914331757,0.161700267371703,22.8173966765082,3.08102994314158e-115,8.08226183302433e-115
"WBGene00014620",0.191465713529615,-2.38484202832179,0.566119562228836,-4.21261194178235,2.52434539714945e-05,3.53019413018868e-05
"WBGene00014627",0.547734171533568,-0.868452206187569,0.763281687096968,-1.13778729513425,0.25520931134373,0.267480249171042
"WBGene00014630",0.330269694989136,-1.5982834985449,0.59604141280165,-2.6814973997063,0.00732934840477575,0.00832851535823501
"WBGene00014633",1.79231145436456,0.841821359841967,0.248013877634209,3.39425103091833,0.000688165805741228,0.000831883747783745
"WBGene00014641",1.02787620869113,0.0396665253670819,0.211130846389133,0.187876504288592,0.850973461605157,0.85727016673188
"WBGene00014643",29.4492164209707,4.88015734250441,0.114797579834054,42.5109775794832,0,0
"WBGene00014644",0.135339998831235,-2.88533981368603,0.840369749299873,-3.43341703588195,0.000596024576570268,0.000723712487530044
"WBGene00014645",0.0506024136261846,-4.30464998976659,0.947548328817699,-4.54293449616201,5.54764941047513e-06,8.34612295627215e-06
"WBGene00014646",0.28249983126811,-1.82367808905417,0.554310807457138,-3.28999194047859,0.00100190252424925,0.00119609663791904
"WBGene00014647",0.110610779825154,-3.17643610133609,0.764033233762648,-4.15745802796174,3.21808375989207e-05,4.44932454002765e-05
"WBGene00014648",0.127182518061714,-2.97502771702437,0.735587497012444,-4.04442398641537,5.24519224489816e-05,7.08092284754781e-05
"WBGene00014649",0.43741486606249,-1.19292584196781,0.527484149185034,-2.26153874729864,0.0237259161335907,0.0262678924428244
"WBGene00014650",0.537927172958206,-0.894517227540328,0.446408296348343,-2.00380959506701,0.0450904606171505,0.0492448740030426
"WBGene00014651",1.67765741247755,0.746448139031258,0.380095929644119,1.96384144321185,0.0495484823160021,0.0539881505827454
"WBGene00014652",1.50302215913071,0.587866279136062,0.525036356741798,1.11966775555157,0.262855370510742,0.275229097975982
"WBGene00014653",0.646981941619722,-0.628202650210937,0.341456015702746,-1.83977619758153,0.0658011013286062,0.0712598099533411
"WBGene00014654",0.572360043346968,-0.805005134348377,0.582019461358714,-1.38312408397669,0.166626822138861,0.176638594990341
"WBGene00014655",0.146987134844856,-2.76623820722547,0.533006749378659,-5.18987463188816,2.10435714973844e-07,3.52976744700737e-07
"WBGene00014656",0.0559856050136264,-4.1588002598384,0.835676029322153,-4.97657000310486,6.4720876645387e-07,1.05431979478912e-06
"WBGene00014657",0.319616619340628,-1.64558566779503,0.601277309207358,-2.73681651144353,0.00620368846994388,0.00707696542804232
"WBGene00014658",0.0467142607988775,-4.41999315069384,1.00944925457063,-4.37861847010216,1.19434010605512e-05,1.7346785333756e-05
"WBGene00014659",0.665437253985503,-0.587625458249326,0.627007608729252,-0.937190314867563,0.348660670808589,0.362137620988291
"WBGene00014660",1.79809328349234,0.846467868539122,0.22477739405598,3.76580515177746,0.000166013225509154,0.000212616397268515
"WBGene00014663",6.48770151837183,2.69770744657886,0.163067870182169,16.5434640408632,1.78458510232041e-61,4.10469648164997e-61
"WBGene00014665",16.8643148384928,4.07590180078042,0.421332896598938,9.6738275925799,3.89530603847144e-22,7.72981445445489e-22
"WBGene00014666",209.710817492492,7.71225747152519,0.178762777933316,43.1424123113712,0,0
"WBGene00014667",294.023023394836,8.19978531911203,0.141486035967797,57.9547321615424,0,0
"WBGene00014668",4.80286297985028,2.26389465073434,0.190365472630074,11.8923595726502,1.29690089279172e-32,2.69671863764601e-32
"WBGene00014669",106.200944048518,6.73065278047481,0.103550312967001,64.9988646834866,0,0
"WBGene00014670",0.0883983031295267,-3.49983751348509,0.954101649035,-3.66820193322682,0.000244262236522527,0.000306676986681021
"WBGene00014671",0.0862341413234893,-3.53559702386731,0.773406656182576,-4.57145926480451,4.84339451579255e-06,7.33014894875042e-06
"WBGene00014672",6.11884094500524,2.61325839781059,0.171549394749597,15.2332708700316,2.12679674976849e-52,4.7614308872001e-52
"WBGene00014673",2.45083415238976,1.29327286053268,0.251796901308622,5.13617464635731,2.80387109462729e-07,4.67311849104548e-07
"WBGene00014674",0.97012699717948,-0.0437544752080353,0.427744579118722,-0.102291127331601,0.918525597730245,0.922307977807559
"WBGene00014675",0.286768572825749,-1.80204116817238,0.437201794971877,-4.12176068098782,3.75987689076182e-05,5.1584639488429e-05
"WBGene00014676",0.505040966385354,-0.985527678104316,0.328055675545426,-3.00414762361838,0.00266326066405302,0.00309642905628851
"WBGene00014677",0.0865540626005243,-3.53025465260828,0.857485329784924,-4.11698548066559,3.83860245392854e-05,5.26249623152282e-05
"WBGene00014678",1.38084633272849,0.46555277843322,0.261534120443643,1.78008428744784,0.0750621676229735,0.0810393631944708
"WBGene00014679",0.615963815624327,-0.699082491617553,0.393558629705634,-1.77631092002845,0.0756816843288799,0.0816947154095193
"WBGene00014681",0.37043370216889,-1.43271273349214,0.524306843296192,-2.73258446234463,0.00628395571903316,0.00716502959554065
"WBGene00014685",0.270337042619018,-1.88716888585888,0.6815299149471,-2.76901841646285,0.00562254569672599,0.00642680615128111
"WBGene00014686",0.519848604471075,-0.943836566596296,0.618720258150932,-1.52546575639367,0.127142968415604,0.135684553505476
"WBGene00014689",4.43771479060702,2.14981694932874,0.411369548010377,5.22599924988737,1.73217060750213e-07,2.91896207324044e-07
"WBGene00014691",4.2794798831203,2.09743546586937,0.280106686503492,7.48798785224007,6.99374983431792e-14,1.32031878805372e-13
"WBGene00014692",0.0549605494598934,-4.18545976241819,0.92424228645183,-4.52853090988315,5.93951936564253e-06,8.9029533271277e-06
"WBGene00014693",0.698021838053256,-0.518655922122502,0.310631575752223,-1.66968190811423,0.0949823151027681,0.102053439412809
"WBGene00014694",1.50439091512466,0.589179499217406,0.223379836682143,2.63756795585708,0.00835028929402569,0.00945968528524388
"WBGene00014697",59.1126552384943,5.88539512030399,0.125620083572407,46.8507499193921,0,0
"WBGene00014698",32.5671405703613,5.02534515002012,0.227505063697375,22.0889375750545,4.03780431387068e-108,1.04230728358133e-107
"WBGene00014699",0.85577292943596,-0.224700051806064,0.327454726634369,-0.686201888473459,0.492585807090478,0.506076004486271
"WBGene00014700",1.98082532667776,0.986101665968737,0.282532367184199,3.49022547680649,0.000482613170648982,0.000590746435564378
"WBGene00014701",6.62655165819121,2.72825831229422,0.209103665265488,13.0473959355533,6.57567986400917e-39,1.40284891327043e-38
"WBGene00014702",1.33203269518487,0.413629494272676,0.217036386018192,1.90580714073448,0.0566752321518454,0.061580979334981
"WBGene00014703",1.65834677370729,0.729745717567656,0.327095731291491,2.23098514519391,0.025682113012023,0.0283865449789544
"WBGene00014704",0.175280033545513,-2.51226642934013,0.610712663306518,-4.1136635610898,3.89428887246688e-05,5.335928582541e-05
"WBGene00014705",0.0783266738206616,-3.67435249483092,0.869644435697818,-4.22512045613511,2.38813003427671e-05,3.34987654770848e-05
"WBGene00014706",0.274351553991468,-1.86590234729377,0.446130474710322,-4.18241400905268,2.8843012347313e-05,4.00852974543173e-05
"WBGene00014707",0.175349398216131,-2.51169561549192,0.488219485878806,-5.14460337643184,2.68086596272288e-07,4.47153115528178e-07
"WBGene00014710",2.46659471139665,1.30252068446961,0.219576449855503,5.93196895808618,2.99323224514296e-09,5.37236273606406e-09
"WBGene00014711",1.35169658779554,0.434771349543683,0.31611013375746,1.37537934762088,0.169013868304041,0.179116766568323
"WBGene00014714",7.62272497707682,2.93030682555949,0.208645661488711,14.0444177207013,8.3350637127214e-45,1.81929329868518e-44
"WBGene00014715",0.321899940781038,-1.63531578348,0.523599208438046,-3.12322050363355,0.00178883674961627,0.00209971222038888
"WBGene00014716",0.435893526122145,-1.19795231790074,0.455342903764504,-2.63087951518906,0.00851642225130179,0.00964454639244744
"WBGene00014717",0.33661164371196,-1.57084301318396,0.6005074203529,-2.61585945476048,0.00890031843428257,0.0100723134014541
"WBGene00014718",0.124858771380967,-3.00163092013047,0.863909191192509,-3.47447503827008,0.000511853984983551,0.000625297377625062
"WBGene00014719",0.109306023803212,-3.19355518544615,1.1526630488871,-2.77058867162397,0.00559550624689065,0.00639768936304682
"WBGene00014720",0.0678133881779559,-3.88228606167618,0.890417312898649,-4.36007477105073,1.30018009492531e-05,1.88096097590032e-05
"WBGene00014722",1.18621670743643,0.246367596885683,0.362111410457496,0.680364080696655,0.496273958713896,0.509688876346898
"WBGene00014723",0.510265738726971,-0.970679318201302,0.361656517123125,-2.6839812701919,0.00727511818177244,0.00826804238424453
"WBGene00014724",1.08328480824623,0.11541259421643,0.577738352948931,0.199766198015648,0.841663438510973,0.848231227356302
"WBGene00014728",9.41427890571275,3.2348505946809,0.15172951039183,21.3198512690587,7.42941614528125e-101,1.88695042788235e-100
"WBGene00014729",6.31625272339431,2.65906889689375,0.198937727781809,13.3663379316877,9.51093456707041e-41,2.04104680795367e-40
"WBGene00014730",6.16626418767395,2.62439670165432,0.170309859504811,15.4095406413049,1.41212046324104e-53,3.17098729547118e-53
"WBGene00014731",9.35417173282673,3.22560991537468,0.146934299693611,21.9527361691638,8.15429505201845e-107,2.09813048920941e-106
"WBGene00014732",4.24775543600808,2.08670070554526,0.17151524384225,12.1662696492709,4.70078928103601e-34,9.83532623153306e-34
"WBGene00014733",0.43880882150979,-1.18833556590901,0.345343982383451,-3.44102004531109,0.00057952559803414,0.000704490454100433
"WBGene00014734",2.27952191890334,1.18873128160501,0.229564397640167,5.17820399776578,2.24032182444957e-07,3.75224335506124e-07
"WBGene00014735",1.28130529503223,0.357614265806319,0.219785292199813,1.62710735657963,0.103714298882795,0.111157697247854
"WBGene00014738",0.574808860189339,-0.798845795004597,0.520285104793226,-1.535400086693,0.124685582452004,0.133127517126401
"WBGene00014740",1.0818060135124,0.113441822238361,0.271587016047848,0.417699726184167,0.6761666725323,0.687058681624309
"WBGene00014741",1.94100432557604,0.956803333136659,0.322418542565212,2.9675815960341,0.00300152603238798,0.00348066843934904
"WBGene00014744",2.22998195219484,1.15703203409878,0.241175150080676,4.79747616498522,1.60677321959448e-06,2.54071404134e-06
"WBGene00014745",0.91826217750591,-0.123021971547206,0.259007978634687,-0.474973675311835,0.634805736709686,0.646660351882684
"WBGene00014746",25.6748615842025,4.68228459373568,0.132611823084111,35.3081986571128,4.39548158478251e-273,1.47911803071852e-272
"WBGene00014748",0.055900978470025,-4.16098265408554,1.03610590853716,-4.01598197616717,5.91987801491583e-05,7.9412108603898e-05
"WBGene00014751",7.26178127030154,2.86032347585505,0.201110247086755,14.2226640227893,6.62808774933457e-46,1.45175470712902e-45
"WBGene00014752",5.08590036790997,2.34650320010704,0.197062136380654,11.9074279981134,1.0826544450995e-32,2.25165387267685e-32
"WBGene00014753",1.78488014482041,0.835827200148655,0.347964231950224,2.40204918610203,0.0163035161150889,0.0181988722690807
"WBGene00014754",1.61079104719339,0.687769358892712,0.186013370408914,3.69741894026641,0.000217802734790099,0.000274744406411091
"WBGene00014755",6.73526320348403,2.75173432504045,0.238314064202176,11.5466719694142,7.67346103505608e-31,1.58209451868032e-30
"WBGene00014757",0.241570953560643,-2.04948109913682,0.505401785651235,-4.05515207370303,5.01016963935128e-05,6.7815780018974e-05
"WBGene00014758",0.20401028153066,-2.29328623318316,0.775809660221139,-2.95599081935829,0.00311666367788865,0.00361072846670726
"WBGene00014759",9.95253981650808,3.31506473802864,0.16413793878676,20.1968220298868,1.04403710636639e-90,2.59342500003967e-90
"WBGene00014760",2.44901725680581,1.29220293977386,0.230202158857539,5.6133397974497,1.98458338435177e-08,3.48223939875921e-08
"WBGene00014761",13.7784139778534,3.78433792502145,0.181511401173317,20.8490370332602,1.55520871544366e-96,3.91347283612796e-96
"WBGene00014763",0.089398067208393,-3.48361254918279,0.962292738395241,-3.62011725765717,0.000294469539318366,0.000366963851915622
"WBGene00014764",1.3772640904711,0.461805222858557,0.333153182124697,1.38616482638219,0.165696579137298,0.175680956691258
"WBGene00014768",0.630831776059913,-0.66467276194753,0.354130918669776,-1.87691253970211,0.0605300819232474,0.0656886786954767
"WBGene00014769",3.07881797324629,1.62237657447667,0.221106194860133,7.33754463778344,2.17547854656101e-13,4.09115174151834e-13
"WBGene00014770",0.884335293668581,-0.177334627081266,0.435271191836345,-0.407411816833356,0.68370554938134,0.694351924722922
"WBGene00014771",2.35173399410153,1.23372488538954,0.306949352275775,4.01931092619186,5.83686009003752e-05,7.83306240520684e-05
"WBGene00014772",299.048256585845,8.22423449667179,0.118678770423665,69.298278599555,0,0
"WBGene00014773",2.14003059118195,1.09763141972504,0.286677472910247,3.82880248169583,0.00012876829821389,0.000166818814691097
"WBGene00014776",0.211677462546193,-2.24006042215835,0.931533675719194,-2.40470149447781,0.0161856806651542,0.0180716595159376
"WBGene00014777",1.82144478148972,0.865083259325295,0.344042994016838,2.51446265254556,0.0119213928489097,0.0134080790079211
"WBGene00014778",4.02852862726126,2.01025300754738,0.160492610744421,12.5255175189881,5.41370679545907e-36,1.1422022957424e-35
"WBGene00014779",0.330493658601486,-1.59730550482447,0.38067562668207,-4.19597524208845,2.71699927414077e-05,3.78487172930379e-05
"WBGene00014781",0.10234365091069,-3.28850649016921,0.751811603317573,-4.37410978449625,1.21929010229321e-05,1.76895054135649e-05
"WBGene00014782",0.163446002502714,-2.61311400221189,0.626868135288264,-4.16852262080646,3.06580338874976e-05,4.24920999904129e-05
"WBGene00014789",9.48741242039683,3.2460146628741,0.185533089206858,17.495610495953,1.54745392990458e-68,3.6329255036379e-68
"WBGene00014790",6.64698793095384,2.73270073437268,0.216512821426129,12.6214268345537,1.60879678335837e-36,3.40286347075575e-36
"WBGene00014793",285.725527808192,8.15848612768366,0.132953682754418,61.3633707518536,0,0
"WBGene00014794",1.069053281782,0.0963337589957599,0.215098170950315,0.447859498619408,0.654254599886261,0.66574597649664
"WBGene00014796",1.97437191668202,0.98139377895991,0.220176239537051,4.45731011222382,8.29944980085129e-06,1.22630244299003e-05
"WBGene00014798",1.94698123687097,0.961238980820595,0.273541656392126,3.51404971915007,0.000441330199721991,0.000542041207183734
"WBGene00014799",2.48768369065233,1.31480305824273,0.280045193742837,4.69496741104616,2.66649231261588e-06,4.13731118831492e-06
"WBGene00014800",1.28387576897441,0.360505610438787,0.322851222415786,1.11663077420382,0.264152227839898,0.276533834572237
"WBGene00014801",16.7523755233211,4.06629378226161,0.157389658116137,25.8358384593549,3.51025145483442e-147,9.79650378260288e-147
"WBGene00014803",0.317683114864618,-1.65433968330133,0.404306226227381,-4.09179868125733,4.28040177647455e-05,5.84610132278489e-05
"WBGene00014805",1.23268939074711,0.301809319707262,0.260611831005599,1.15807988663714,0.246831437173821,0.259006943371803
"WBGene00014806",0.42145019862035,-1.24656593216204,0.338821054851111,-3.67912771155801,0.000234033056264919,0.000294173114578043
"WBGene00014807",6.45688742106917,2.69083887322416,0.206894684186357,13.0058386169092,1.13348597323967e-38,2.4162744112478e-38
"WBGene00014809",2.13814970777784,1.09636287041444,0.179016907701194,6.12435375235303,9.10524009654218e-10,1.64973782940288e-09
"WBGene00014811",13.7791075288076,3.78441054276554,0.151036068561595,25.0563364023356,1.48920327384384e-138,4.08939549313788e-138
"WBGene00014813",9.30796230823504,3.21846536868992,0.256693924717994,12.5381439090378,4.61682456667326e-36,9.74450892810858e-36
"WBGene00014814",32.6552590504521,5.02924344791553,0.130743652836288,38.4664443650887,0,0
"WBGene00014817",0.864725033952289,-0.209686638689475,0.302084754100118,-0.694131815139469,0.487599548128715,0.501184786921294
"WBGene00014818",6.27384341827931,2.64934952304653,0.245186086101898,10.8054643930548,3.24311787363431e-27,6.58069158051302e-27
"WBGene00014819",0.184242531192376,-2.4403219582271,0.524597330891761,-4.65180017991858,3.2904984772128e-06,5.06343777634588e-06
"WBGene00014820",35.3948614679125,5.14546802375896,0.14080807583612,36.5424212581922,2.35268872577705e-292,8.12279206622625e-292
"WBGene00014821",37.1015951624569,5.2134093109381,0.168027872854746,31.0270505860947,2.32759076065419e-211,7.18032742677261e-211
"WBGene00014822",3.15333289373285,1.65687748172,0.201718901002187,8.2137939156333,2.14307264174253e-16,4.11620612326223e-16
"WBGene00014825",1.57547429123683,0.655786212490804,0.289589314709012,2.26453870768595,0.0235410018445781,0.0260702333594844
"WBGene00014826",755.159665630564,9.56063789972242,0.195914313070345,48.8000991346129,0,0
"WBGene00014827",0.490696446426333,-1.02709727129388,0.463824658922836,-2.21440850876527,0.0268006901092783,0.0295928814990764
"WBGene00014828",0.102914011859076,-3.28048867472153,1.00870992924221,-3.25216256886257,0.00114530494724871,0.00136236627293865
"WBGene00014829",0.264591787511212,-1.91815981142919,0.686406057036687,-2.79449721016473,0.00519804892834007,0.00595387698438363
"WBGene00014832",0.33954761938128,-1.55831417747888,0.426608531885537,-3.65279655939228,0.000259399743432725,0.000324933356973904
"WBGene00014833",0.300729948609941,-1.73345954703008,0.419297118549615,-4.13420333778173,3.56188016771338e-05,4.8981286343182e-05
"WBGene00014834",0.921268795668697,-0.118305946604861,0.277761733728015,-0.425926008658582,0.670161762398032,0.681317224217664
"WBGene00014835",0.70422470742666,-0.505892250451714,0.305992808406783,-1.65328150385543,0.0982735855100623,0.105475279416019
"WBGene00014836",99.5515515467167,6.63737189592918,0.107203768521465,61.9136060930561,0,0
"WBGene00014837",1.55645773484209,0.638266401374004,0.315475173546156,2.02319058643967,0.0430535018429368,0.0470823378532735
"WBGene00014838",1.7080371520159,0.772339355781688,0.254610592047029,3.03341408372763,0.00241803553761307,0.0028176352908779
"WBGene00014839",1.06035367729768,0.0845455509942877,0.284202729997982,0.297483247240053,0.766097596169334,0.774823999592441
"WBGene00014841",0.42703184680916,-1.22758442897516,0.360454746010714,-3.40565478069381,0.000660055858958949,0.000798760238194277
"WBGene00014842",3.89262936701785,1.96074498639583,0.218478367243477,8.9745497970091,2.84512918815204e-19,5.56174670791911e-19
"WBGene00014843",6.44593017560814,2.68838856074473,0.337672362111744,7.96152976196221,1.69925179208786e-15,3.24506442469145e-15
"WBGene00014844",0.914582261247677,-0.128815157218745,0.267465075358801,-0.481614868954168,0.630079561567313,0.64209644290375
"WBGene00014845",0.449306692487821,-1.15422754371579,0.286493784141758,-4.02880483837889,5.60611328641605e-05,7.53950245446347e-05
"WBGene00014846",2.29032510712584,1.19555240057011,0.388269339383625,3.07918313217325,0.00207569045475984,0.00242711085060399
"WBGene00014848",172.192341008504,7.42787716389866,0.164156125601608,45.248857675439,0,0
"WBGene00014849",0.210548392235886,-2.24777623587131,0.988871196666696,-2.27307281620514,0.0230217922626659,0.0255133992057593
"WBGene00014851",6.621488004506,2.72715546106457,0.308781380278918,8.83199452830079,1.02825476680028e-18,2.00299418774288e-18
"WBGene00014852",25.1628586736967,4.65322392648805,0.206464030714792,22.5376977790189,1.77301236301282e-112,4.61987073057767e-112
"WBGene00014853",0.142057244868153,-2.8154556845579,0.528945768602577,-5.32276813934265,1.02199976013441e-07,1.74398590779152e-07
"WBGene00014854",2.33100941714672,1.22095483288524,0.242713884640781,5.03042845979852,4.89384968547469e-07,8.04035289988363e-07
"WBGene00014855",0.0499032416603094,-4.32472265526726,1.23248770933173,-3.50893775452915,0.000449900184255011,0.000552110287708724
"WBGene00014857",3.44647605727382,1.78512199292449,0.499425758446541,3.57434906536878,0.000351100275460319,0.000434783654235804
"WBGene00014858",4.11460407016375,2.04075361327322,0.175312512749858,11.6406614751169,2.56022235732779e-31,5.29028429303013e-31
"WBGene00014861",3.05096446693251,1.60926537766197,0.278265790014252,5.78319518752035,7.3294935100593e-09,1.30427622503642e-08
"WBGene00014862",0.609629893331384,-0.713994447463681,0.275239868114524,-2.59408076437021,0.00948442042988516,0.0107158864988416
"WBGene00014863",1.15245050464699,0.204704791232746,0.340898358766938,0.600486291495162,0.548182194208046,0.561341727905854
"WBGene00014864",3.29008615637943,1.71812536382491,0.159260082385576,10.7881732703443,3.91493774442683e-27,7.94143225721049e-27
"WBGene00014866",0.045402633859044,-4.46108019743117,1.10781889241729,-4.02690388110009,5.6516122079497e-05,7.59756557618516e-05
"WBGene00014867",0.0693645909257498,-3.8496568026535,0.873546803413326,-4.40692678126829,1.04847610276856e-05,1.53160571611063e-05
"WBGene00014870",14.8788282326277,3.89518900778879,0.133937002414627,29.0822471577385,6.02055397592274e-186,1.78772810944453e-185
"WBGene00014871",47.6382468115846,5.57404841483216,0.140076770252368,39.7928107907523,0,0
